"","StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","edu","hispanic","race_1","race_2","race_3","race_4","race_5","race_6","race_6_TEXT","sex","income","state","age","reltrad","reltrad_14_TEXT","protestant_denom","protestant_denom_16_TEXT","baptist_church","baptist_church_11_TEXT","methodist_church","methodist_church_6_TEXT","nondenom_church","nondenom_church_6_TEXT","lutheran_church","lutheran_church_5_TEXT","presbyterian_church","presbyterian_church_7_TEXT","pentecostal_church","pentecostal_church_10_TEXT","episc_church","episc_church_5_TEXT","christian_church","christian_church_4_TEXT","congr_church","congr_church_4_TEXT","holiness_church","holiness_church_7_TEXT","reformed_church","reformed_church_3_TEXT","adventist_church","adventist_church_4_TEXT","catholic_church","catholic_church_6_TEXT","mormon_church","mormon_church_3_TEXT","orthodox_church","orthodox_church_7_TEXT","jewish_group_","jewish_group__5_TEXT","muslim","muslim_4_TEXT","buddhist","buddhist_4_TEXT","hindu","hindu_4_TEXT","ideology","partyid7_","Q146","Q51","Q52","Q119","Q92","Q93","Q94","Q95","Q104","Q104_DO_1","Q104_DO_2","Q104_DO_3","Q104_DO_4","Q106","Q106_DO_1","Q106_DO_2","Q106_DO_3","Q106_DO_4","Q105","Q105_DO_1","Q105_DO_2","Q105_DO_3","Q105_DO_4","Q165","Q57","Q56","Q121","Q69","Q72","Q73","Q74","Q75","Q76","Q70","Q71","Q77","Q78","Q79","Q80","Q81","Q82","Q83","Q84","Q85","Q86","Q87","Q88","Q89","Q90","Q136","Q157","Q155","Q137","Q148","Q138","Q150","Q151","Q152","Q153","Q166","commitment_Israel","proportion_Zionist","SC0","opp","QPMID","Q_TotalDuration","Q_RecaptchaScore","Q_BallotBoxStuffing","Q_RelevantIDFraudScore","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","transaction_id","SVID","region","reindex","gc","term","score_state","tg","pureSpectrumRedirectUrl","pureSpectrumSignatureValue","Countryfavorability_DO_Q93","Countryfavorability_DO_Q94","Countryfavorability_DO_Q92","Countryfavorability_DO_Q95","Countryfavorability_DO_Q91","Conflictknowledge_DO_Q103","Conflictknowledge_DO_Q104","Conflictknowledge_DO_Q106","Conflictknowledge_DO_Q105","Conflictknowledge_DO_Q165","PoliticalViews_DO_Q57","PoliticalViews_DO_Q56","PoliticalViews_DO_Q140","Treatments_DO_historic_religious","Treatments_DO_Q125","Treatments_DO_security_democracy","Treatments_DO_hr_double_standard","Treatments_DO_Q143","Treatments_DO_technology_leader","Treatments_DO_safety_persecution","Anti_IsraelSentiment_DO_Q72","Anti_IsraelSentiment_DO_Q147","Anti_IsraelSentiment_DO_Q69","Anti_IsraelSentiment_DO_Q76","Anti_IsraelSentiment_DO_Q75","Anti_IsraelSentiment_DO_Q74","Anti_IsraelSentiment_DO_Q73","ClassicAntisemitismIndex_DO_Q83","ClassicAntisemitismIndex_DO_Q82","ClassicAntisemitismIndex_DO_Q81","ClassicAntisemitismIndex_DO_Q80","ClassicAntisemitismIndex_DO_Q90","ClassicAntisemitismIndex_DO_Q79","ClassicAntisemitismIndex_DO_Q123","ClassicAntisemitismIndex_DO_Q78","ClassicAntisemitismIndex_DO_Q89","ClassicAntisemitismIndex_DO_Q77","ClassicAntisemitismIndex_DO_Q88","ClassicAntisemitismIndex_DO_Q87","ClassicAntisemitismIndex_DO_Q86","ClassicAntisemitismIndex_DO_Q85","ClassicAntisemitismIndex_DO_Q84","DVs_DO_Q136","DVs_DO_Q137","DVs_DO_Q148","DVs_DO_Q138","DVs_DO_Q155","DVs_DO_Q157","DVs_DO_Q142","JewishZionism_Pro_Israel_DO_Prompt","JewishZionism_Pro_Israel_DO_Q150","JewishZionism_Pro_Israel_DO_Q151","Non_JewishZionist_Pro_Israel_DO_Q152","Non_JewishZionist_Pro_Israel_DO_Q153","JewishAssociationTreatments_DO_Q149","JewishAssociationTreatments_DO_observant_Jew","JewishAssociationTreatments_DO_non_Evangelical","JewishAssociationTreatments_DO_zionist_christian","JewishAssociationTreatments_DO_Q166","JewishAssociationTreatments_DO_technically_Jew","JewishAssociationTreatments_DO_culturally_Jew","JewishAssociationQuestions_DO_commitment_Israel","JewishAssociationQuestions_DO_proportion_Zionist","pid","ideol","wts"
"438",2023-06-09 19:51:51,2023-06-09 20:07:23,0,"35.146.222.129",100,932,1,2023-06-09 20:07:24,"R_1K7HSP3ezbbpJqc","","","","","27.5153","-99.4978","anonymous","EN",4,1,1,NA,NA,NA,NA,NA,"",1,1,45,7,5,"",8,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,5,3,2,NA,4,2,2,3,2,3,1,2,3,4,2,1,2,3,4,3,1,2,3,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,4,NA,3,NA,1,2,NA,3,"Qual2515-0424-GenPop4K[ND]","17035","932","","","","","","2D4iIaxrVz3GgWl5e3iTZ0","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=2D4iIaxrVz3GgWl5e3iTZ0&ps_hash=859a51831445ab5fb06424c2c95e672b7b503a9d","859a51831445ab5fb06424c2c95e672b7b503a9d",3,4,2,5,1,1,3,2,4,5,3,2,1,NA,2,NA,NA,1,NA,NA,6,1,5,2,4,3,7,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,6,5,4,3,7,2,1,1,2,NA,1,NA,1,NA,NA,NA,3,2,NA,1,NA,"Independent","Moderate",1.0982494527555
"439",2023-06-09 20:03:17,2023-06-09 20:07:52,0,"73.56.64.121",100,274,1,2023-06-09 20:07:52,"R_vTaS5azZ8ju3JER","","","","","25.7846","-80.233","anonymous","EN",7,1,1,NA,NA,NA,NA,NA,"",2,4,10,2,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",2,2,2,1,3,1,3,3,3,1,3,1,2,3,4,1,1,2,3,4,3,1,2,3,4,4,3,2,4,3,2,4,5,5,2,2,2,1,2,2,3,3,3,2,3,3,3,3,3,2,2,3,2,2,3,3,3,NA,2,NA,3,1,NA,1,3,"Qual2515-0424-GenPop4K[ND]","17035","274","","","","","","6fP0XjhafMuc6EPeZ7lz4r","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=6fP0XjhafMuc6EPeZ7lz4r&ps_hash=c64b2646bcbd55a46f3465c8f9cd6be5849aac84","c64b2646bcbd55a46f3465c8f9cd6be5849aac84",2,5,3,4,1,1,2,3,4,5,3,2,1,2,NA,NA,NA,1,NA,NA,6,1,5,7,3,4,2,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,3,2,4,5,6,7,1,1,NA,2,NA,1,1,NA,NA,2,3,NA,NA,NA,1,"Democrat","Liberal",1.25845804478202
"440",2023-06-09 20:12:04,2023-06-09 20:18:02,0,"24.47.7.135",100,357,1,2023-06-09 20:18:02,"R_0wG7AH0qWyXGcjn","","","","","40.6186","-73.9272","anonymous","EN",9,2,1,NA,NA,NA,NA,NA,"",2,8,33,8,6,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",2,"",NA,"",NA,"",NA,"",3,3,2,2,NA,4,4,3,2,3,4,4,3,2,1,1,4,3,2,1,3,4,3,2,1,4,2,2,4,6,3,2,3,2,2,5,NA,2,2,1,3,3,4,2,2,4,2,2,2,1,2,2,3,3,1,2,1,3,NA,3,NA,1,4,NA,1,"Qual2515-0424-GenPop4K[ND]","17035","357","","","","","","5ywPyLZrCWHD59OCEdH6go","15311673","northeast","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=5ywPyLZrCWHD59OCEdH6go&ps_hash=6d8ca345504a03c9039925132fc0bfdd9f446948","6d8ca345504a03c9039925132fc0bfdd9f446948",4,3,2,5,1,1,4,3,2,5,3,2,1,NA,NA,NA,2,1,NA,NA,2,1,4,5,6,3,7,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,3,5,2,4,6,1,1,2,NA,1,NA,1,NA,2,NA,3,NA,NA,1,NA,"Independent","Moderate",1.0982494527555
"441",2023-06-09 20:14:06,2023-06-09 20:22:46,0,"66.115.123.3",100,520,1,2023-06-09 20:22:46,"R_2fr3qC8YQ97ugEt","","","","","38.492","-96.9648","anonymous","EN",5,1,1,NA,NA,NA,NA,NA,"",2,2,17,49,5,"",1,"",NA,"",NA,"",5,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",4,5,2,1,2,1,1,2,1,2,2,1,2,3,4,2,1,2,3,4,4,1,2,3,4,4,3,2,4,5,2,1,3,1,3,5,NA,3,2,4,2,3,4,1,4,3,4,4,4,3,1,2,4,4,1,2,2,4,NA,NA,3,1,2,NA,2,"Qual2515-0424-GenPop4K[ND]","17035","520","","","","","","6xSu0YoBsr0xR1xBT668Bs","15311673","midwest","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=6xSu0YoBsr0xR1xBT668Bs&ps_hash=dc25e0353b6dfb623404c7c29026ffada48524fe","dc25e0353b6dfb623404c7c29026ffada48524fe",3,2,5,4,1,1,2,3,4,5,2,3,1,NA,NA,2,NA,1,NA,NA,2,1,7,3,4,6,5,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,5,7,6,4,3,2,1,1,2,NA,NA,1,1,NA,NA,NA,3,NA,2,1,NA,"Independent","Conservative",0.76096764613079
"442",2023-06-09 20:15:58,2023-06-09 20:23:06,0,"162.225.249.158",100,428,1,2023-06-09 20:23:07,"R_124lvE5Wzz0tC4a","","","","","30.8162","-88.3362","anonymous","EN",4,2,1,NA,NA,NA,NA,NA,"",2,2,1,43,13,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",2,1,2,2,NA,7,2,3,3,3,1,1,2,3,4,1,1,2,3,4,2,1,2,3,4,4,3,3,4,4,3,2,4,1,4,6,NA,4,1,4,3,4,4,1,4,4,4,4,4,3,1,3,4,4,2,1,2,NA,3,NA,3,1,NA,3,3,"Qual2515-0424-GenPop4K[ND]","17035","428","","","","","","6tEk79miEBHVXvBH36dbN4","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=6tEk79miEBHVXvBH36dbN4&ps_hash=9f99c845a0b4d25f3f6d26512962ed01889245d9","9f99c845a0b4d25f3f6d26512962ed01889245d9",2,5,4,3,1,1,3,4,2,5,3,2,1,NA,NA,NA,NA,1,NA,2,4,1,7,2,3,5,6,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,2,7,6,4,3,5,1,1,NA,2,NA,1,1,NA,NA,NA,3,2,NA,NA,1,"Democrat","Liberal",1.25845804478202
"443",2023-06-09 20:27:06,2023-06-09 20:34:26,0,"173.220.186.205",100,439,1,2023-06-09 20:34:27,"R_9TSfJUo22HC4uUp","","","","","41.1144","-74.0429","anonymous","EN",8,1,NA,NA,NA,NA,NA,1,"Puerto Rican",2,9,33,39,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,2,5,2,NA,1,2,3,2,2,2,1,2,3,4,1,1,2,3,4,2,1,2,3,4,4,4,2,4,3,3,3,4,3,4,4,NA,1,4,1,1,1,1,4,1,2,2,2,2,1,3,2,2,3,2,2,1,3,NA,4,NA,1,3,NA,1,"Qual2515-0424-GenPop4K[ND]","17035","439","","","","","","6pTe3xpPcUxN8uwXd3jNrf","15311673","northeast","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=6pTe3xpPcUxN8uwXd3jNrf&ps_hash=09164d5547f5635637ee2373013a702a451ea5f3","09164d5547f5635637ee2373013a702a451ea5f3",4,2,3,5,1,1,4,2,3,5,3,2,1,NA,NA,NA,NA,1,NA,2,7,1,5,4,6,3,2,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,6,2,4,7,5,3,1,1,2,NA,1,NA,1,NA,NA,NA,3,NA,2,1,NA,"Democrat","Moderate",1.30074001389017
"444",2023-06-09 20:26:14,2023-06-09 20:34:29,0,"70.121.228.247",100,494,1,2023-06-09 20:34:29,"R_uwZWYlRJCRoeRpL","","","","","29.4227","-98.4927","anonymous","EN",9,1,1,NA,NA,NA,NA,NA,"",2,7,45,20,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",4,6,2,2,NA,7,2,4,1,3,1,1,2,3,4,1,1,2,3,4,2,1,2,3,4,4,3,3,1,6,6,1,1,1,3,6,NA,2,2,3,2,4,4,2,4,4,4,4,4,4,2,2,4,4,1,1,1,NA,3,3,NA,1,NA,3,3,"Qual2515-0424-GenPop4K[ND]","17035","494","","","","","","0k2K6FvLLpJAAqba76QuzR","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=0k2K6FvLLpJAAqba76QuzR&ps_hash=1a047b323f1154ccbcbfc10a4d2f25784e4b4666","1a047b323f1154ccbcbfc10a4d2f25784e4b4666",5,2,4,3,1,1,2,3,4,5,3,2,1,2,NA,NA,NA,1,NA,NA,3,1,2,6,4,7,5,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,7,4,3,6,5,2,1,1,NA,2,1,NA,1,2,NA,NA,3,NA,NA,NA,1,"Republican","Conservative",0.761339348690028
"445",2023-06-09 20:18:29,2023-06-09 20:37:36,0,"71.187.156.126",100,1146,1,2023-06-09 20:37:36,"R_RIVBw3AWFI8HOMN","","","","","39.1378","-74.7806","anonymous","EN",4,1,1,NA,NA,NA,NA,NA,"",2,10,31,34,5,"",13,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",5,4,3,1,3,1,2,3,3,2,2,4,3,2,1,2,4,3,2,1,3,4,3,2,1,4,3,4,1,5,3,2,4,3,3,5,NA,2,3,2,2,2,2,3,2,2,2,2,3,2,2,4,3,3,3,2,2,NA,4,4,NA,1,3,NA,1,"Qual2515-0424-GenPop4K[ND]","17035","1146","","","","","","43YL5ndqucvUEAW8oXC7sn","15311673","northeast","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=43YL5ndqucvUEAW8oXC7sn&ps_hash=a3c5ddc2e11890f7c6fcfe853619aa89ab0d1705","a3c5ddc2e11890f7c6fcfe853619aa89ab0d1705",4,3,5,2,1,1,3,4,2,5,3,2,1,NA,NA,NA,NA,1,2,NA,6,1,4,5,3,7,2,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,3,5,2,6,4,7,1,1,NA,2,1,NA,1,NA,2,NA,3,NA,NA,1,NA,"Independent","Conservative",0.76096764613079
"446",2023-06-09 20:03:55,2023-06-09 20:42:11,0,"70.117.194.180",100,2295,1,2023-06-09 20:42:11,"R_3Dd13lijDxYjxNm","","","","","26.2148","-98.231","anonymous","EN",7,1,1,NA,NA,NA,NA,NA,"",2,6,45,2,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,2,2,2,NA,1,1,2,2,2,3,1,2,3,4,2,1,2,3,4,3,1,2,3,4,4,3,3,1,5,3,2,2,3,3,5,NA,2,3,4,1,4,4,1,4,3,4,4,4,3,1,3,3,4,1,1,1,4,NA,NA,3,1,NA,2,3,"Qual2515-0424-GenPop4K[ND]","17035","2295","","","","","","5z8lFUi0ezSIFIR80IGyfg","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=5z8lFUi0ezSIFIR80IGyfg&ps_hash=f78bec66f00203a907b36c9d66a584bedf6fcdb9","f78bec66f00203a907b36c9d66a584bedf6fcdb9",2,5,3,4,1,1,3,2,4,5,2,3,1,NA,2,NA,NA,1,NA,NA,5,1,4,2,6,3,7,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,4,3,7,5,6,2,1,1,2,NA,NA,1,1,2,NA,NA,3,NA,NA,NA,1,"Democrat","Moderate",1.30074001389017
"447",2023-06-09 20:40:24,2023-06-09 20:48:55,0,"76.132.21.135",100,511,1,2023-06-09 20:48:56,"R_2zbzxAR6M1zVrE1","","","","","37.3083","-121.9643","anonymous","EN",5,1,1,NA,NA,NA,NA,NA,"",1,6,5,6,13,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,4,2,2,NA,1,4,3,3,2,1,4,3,2,1,1,4,3,2,1,2,4,3,2,1,4,2,2,1,2,3,5,4,3,3,3,3,2,3,3,3,4,4,2,3,4,2,4,4,3,2,3,2,2,3,3,3,NA,4,NA,3,1,4,NA,4,"Qual2515-0424-GenPop4K[ND]","17035","511","","","","","","28sw8anGweWn4WaSAmzKKY","15311673","west","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=28sw8anGweWn4WaSAmzKKY&ps_hash=28b63f5cc3a5d640d1b2c6192c48d70d569f4cc9","28b63f5cc3a5d640d1b2c6192c48d70d569f4cc9",5,3,4,2,1,1,3,4,2,5,2,3,1,2,NA,NA,NA,1,NA,NA,7,1,6,2,5,3,4,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,6,2,7,4,5,3,1,1,NA,2,NA,1,1,NA,2,NA,3,NA,NA,1,NA,"Independent","Moderate",1.0982494527555
"448",2023-06-09 20:54:19,2023-06-09 21:02:44,0,"98.223.203.139",100,505,1,2023-06-09 21:02:44,"R_2qkmxdBopOH3w6r","","","","","42.2964","-89.0887","anonymous","EN",4,1,NA,NA,NA,NA,NA,1,"Ecuadorian",2,1,14,14,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,4,3,2,NA,7,4,4,4,4,1,1,2,3,4,1,1,2,3,4,3,1,2,3,4,4,4,4,1,3,4,3,3,3,3,5,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,3,NA,5,5,NA,1,NA,2,2,"Qual2515-0424-GenPop4K[ND]","17035","505","","","","","","4LNq3IlTXFH3L8RM5oHiuj","15311673","midwest","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=4LNq3IlTXFH3L8RM5oHiuj&ps_hash=0d6a908e6579b17a052419b076389f66bbaad601","0d6a908e6579b17a052419b076389f66bbaad601",2,5,4,3,1,1,4,3,2,5,2,3,1,NA,2,NA,NA,1,NA,NA,6,1,5,4,2,7,3,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,3,4,2,5,7,6,1,1,NA,2,1,NA,1,NA,NA,NA,3,NA,2,NA,1,"Independent","Moderate",1.0982494527555
"449",2023-06-09 20:58:14,2023-06-09 21:06:06,0,"73.32.184.177",100,472,1,2023-06-09 21:06:07,"R_2ALwMXSAN3t4SIr","","","","","29.584","-95.0396","anonymous","EN",9,1,NA,NA,NA,NA,NA,1,"Mestiza",2,5,45,20,1,"",1,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",2,3,2,1,2,1,2,3,3,2,3,1,2,3,4,3,1,2,3,4,3,1,2,3,4,4,3,3,4,3,4,3,2,2,2,5,NA,2,1,4,4,4,4,1,4,4,4,4,4,4,1,3,3,3,1,2,3,4,NA,NA,3,1,1,NA,3,"Qual2515-0424-GenPop4K[ND]","17035","472","","","","","","130qB6BnY8IpKpkTDdaxFy","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=130qB6BnY8IpKpkTDdaxFy&ps_hash=800e687b4cf7f0edcaae42f07a9fcbe9a459ccd6","800e687b4cf7f0edcaae42f07a9fcbe9a459ccd6",3,5,4,2,1,1,4,3,2,5,3,2,1,NA,NA,NA,2,1,NA,NA,2,1,7,6,5,4,3,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,3,6,2,7,5,4,1,1,2,NA,NA,1,1,NA,NA,2,3,NA,NA,1,NA,"Independent","Liberal",1.06254965960808
"450",2023-06-09 20:58:11,2023-06-09 21:07:21,0,"47.34.163.170",100,549,1,2023-06-09 21:07:21,"R_1Io92TKt4jZa4nq","","","","","33.9098","-118.0714","anonymous","EN",6,1,NA,NA,NA,NA,NA,1,"Hispanic",1,11,5,35,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,2,1,1,3,4,1,3,2,3,3,1,2,3,4,2,1,2,3,4,3,1,2,3,4,4,3,2,4,4,2,2,2,1,2,5,NA,2,4,3,2,3,3,2,4,4,4,4,4,3,1,3,3,4,1,2,3,4,NA,4,NA,1,NA,4,4,"Qual2515-0424-GenPop4K[ND]","17035","549","","","","","","4kjLD2S1oyxwPjnQMlWwDs","15311673","west","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=4kjLD2S1oyxwPjnQMlWwDs&ps_hash=9ebc12a40e99140f0b24cd5fcd5af8f218ee5da8","9ebc12a40e99140f0b24cd5fcd5af8f218ee5da8",2,5,3,4,1,1,3,2,4,5,2,3,1,NA,NA,2,NA,1,NA,NA,4,1,5,2,7,3,6,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,5,4,2,6,7,3,1,1,2,NA,1,NA,1,NA,NA,NA,3,2,NA,NA,1,"Democrat","Moderate",1.30074001389017
"451",2023-06-09 20:57:22,2023-06-09 21:08:55,0,"172.59.40.240",100,693,1,2023-06-09 21:08:56,"R_bpzoCTNswRoa8Zb","","","","","31.7432","-106.3671","anonymous","EN",4,1,1,NA,NA,NA,NA,NA,"",2,2,45,31,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",3,2,1,1,2,1,1,2,1,2,3,1,2,3,4,1,1,2,3,4,3,1,2,3,4,4,3,2,4,4,3,2,3,2,2,2,2,2,2,2,2,2,3,2,3,3,2,3,3,2,1,2,4,4,1,1,2,NA,3,4,NA,1,NA,3,3,"Qual2515-0424-GenPop4K[ND]","17035","693","","","","","","4vaSqavb4Z9nMlOCjpp0kA","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=4vaSqavb4Z9nMlOCjpp0kA&ps_hash=02f1c16e52650a9337a21c99e95362a05fe12c51","02f1c16e52650a9337a21c99e95362a05fe12c51",3,2,4,5,1,1,2,3,4,5,2,3,1,NA,NA,NA,2,1,NA,NA,5,1,7,3,6,2,4,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,2,3,6,7,4,5,1,1,NA,2,1,NA,1,NA,NA,NA,3,NA,2,NA,1,"Democrat","Moderate",1.30074001389017
"452",2023-06-09 19:31:14,2023-06-09 21:19:00,0,"104.50.224.149",100,6465,1,2023-06-09 21:19:00,"R_3DoKCIuS2AiimYC","","","","","32.7776","-79.9413","anonymous","EN",9,1,1,NA,NA,NA,NA,NA,"",1,11,42,19,2,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",5,1,1,1,3,1,1,4,1,1,4,1,2,3,4,4,1,2,3,4,4,1,2,3,4,4,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,3,1,4,4,1,4,1,1,1,1,1,3,NA,NA,5,1,4,NA,3,"Qual2515-0424-GenPop4K[ND]","17035","6465","","","","","","5TwBXGVc3BRfhHgOMHnnjM","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=5TwBXGVc3BRfhHgOMHnnjM&ps_hash=f5403a5d00445eec913fb5ae79d91f9296865fd0","f5403a5d00445eec913fb5ae79d91f9296865fd0",3,5,4,2,1,1,2,3,4,5,3,2,1,NA,2,NA,NA,1,NA,NA,5,1,7,4,2,6,3,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,5,6,3,7,2,4,1,1,2,NA,NA,1,1,NA,NA,NA,3,2,NA,1,NA,"Democrat","Conservative",0.901271622867356
"453",2023-06-09 21:12:11,2023-06-09 21:20:34,0,"172.58.128.216",100,503,1,2023-06-09 21:20:35,"R_8CclhJF0iWwiExP","","","","","25.8119","-80.2318","anonymous","EN",3,1,1,NA,NA,NA,NA,NA,"",1,8,10,36,13,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1,7,5,1,3,1,2,3,2,3,3,4,3,2,1,1,4,3,2,1,3,4,3,2,1,4,3,2,4,5,5,2,2,2,2,4,NA,2,4,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,NA,2,3,NA,1,4,NA,3,"Qual2515-0424-GenPop4K[ND]","17035","503","","","","","","4Q7sS0dywyMppHmx1FqdYx","15311673","south","","1","","","","https://api.spectrumsurveys.com/surveydone?st=21&transaction_id=4Q7sS0dywyMppHmx1FqdYx&ps_hash=52f9c5319eb5896f42c05e8f8835af713722f87a","52f9c5319eb5896f42c05e8f8835af713722f87a",4,2,5,3,1,1,3,4,2,5,3,2,1,2,NA,NA,NA,1,NA,NA,4,1,3,2,6,5,7,8,7,6,5,15,4,1,3,14,2,13,12,11,10,9,3,6,5,7,2,4,1,1,NA,2,1,NA,1,NA,2,NA,3,NA,NA,1,NA,"Republican","Liberal",1.06306867303763
